"id","fdcId","nameRu","nameEn","wfpbStatus","createdAt","calories","protein","fat","carbohydrates","water","fiber","sugarTotal","sucrose","glucose","fructose","lactose","maltose","saturatedFat","monounsaturatedFat","polyunsaturatedFat","transFat","cholesterol","omega3","omega6","calcium","iron","magnesium","phosphorus","potassium","sodium","zinc","copper","manganese","selenium","vitaminC","thiamin","riboflavin","niacin","pantothenicAcid","vitaminB6","biotin","folate","vitaminB12","vitaminA","vitaminD","vitaminE","vitaminK","lysine","methionine","alanine","arginine","asparticAcid","betaCarotene","cystine","glutamicAcid","glycine","histidine","iodine","isoleucine","leucine","omega9","phenylalanine","proline","retinol","serine","threonine","tryptophan","tyrosine","valine","vitaminD2","vitaminD3"
"cms1idk09000cunr5z1gdd63n","172475","тофу","tofu, raw","green","2026-07-26 08:00:47.242","144.0","17.27","8.72","2.78","69.83","2.3","0.0","0.0","0.0","0.0","0.0","0.0","1.261","1.925","4.921","0.0","0.0","0.0","9.260000000000002","683.0","2.66","58.0","190.0","237.0","14.0","1.57","0.378","1.181","17.4","0.2","0.158","0.102","0.381","0.133","0.092","0.0","29.0","0.0","166.0","0.0","0.0","0.0","0.883","0.211","0.773","1.369","2.036","0.0","0.057","3.288","0.733","0.431","17.4","0.849","1.392","0.311","0.835","1.084","0.0","1.015","0.785","0.235","0.701","0.87","0.0","0.0"
"cms1idkyl000dunr5p9ys0lca","174270","соевые бобы","Soybeans, mature seeds, raw","green","2026-07-26 08:00:48.477","446.0","36.49","19.94","30.16","8.54","9.3","7.33","0.0","0.0","0.0","0.0","0.0","2.884","4.404","11.255","0.0","0.0","0.0","21.18","277.0","15.7","280.0","704.0","1797.0","2.0","4.89","1.658","2.517","17.8","6.0","0.874","0.87","1.623","0.793","0.377","0.0","375.0","0.0","1.0","0.0","0.85","47.0","2.706","0.547","1.915","3.153","5.112","13.0","0.655","7.874","1.88","1.097","17.8","1.971","3.309","0.712","2.122","2.379","0.0","2.357","1.766","0.591","1.539","2.029","0.0","0.0"
"cms1idl0p000eunr5361y76lw","173787","тофу мягкий","Tofu, soft","green","2026-07-26 08:00:48.553","59.0","6.38","2.71","2.19","88.08","0.8","0.53","0.0","0.0","0.0","0.0","0.0","0.48","0.63","1.61","0.0","0.0","0.0","0.0","78.0","1.53","0.0","0.0","0.0","34.0","0.0","0.0","0.0","0.0","0.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1idm10000funr532rqtl2o","174272","темпе","Tempeh","green","2026-07-26 08:00:49.861","192.0","20.29","10.8","7.64","59.65","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.539","3.205","4.3","0.0","0.0","0.0","8.352","111.0","2.7","81.0","266.0","412.0","9.0","1.14","0.56","1.3","0.0","0.0","0.078","0.358","2.64","0.278","0.215","0.0","24.0","0.08","0.0","0.0","0.0","0.0","0.908","0.175","0.96","1.252","1.995","0.0","0.193","3.292","0.754","0.466","0.0","0.88","1.43","0.677","0.893","1.03","0.0","1.019","0.796","0.194","0.664","0.92","0.0","0.0"
"cms1idtoy000gunr5paz1w7ia","170286","гречка","buckwheat, raw","green","2026-07-26 08:00:59.794","343.0","13.25","3.4","71.5","9.75","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.741","1.04","1.039","0.0","0.0","0.0","2.0","18.0","2.2","231.0","347.0","460.0","1.0","2.4","1.1","1.3","8.3","0.0","0.101","0.425","7.02","1.233","0.21","0.0","30.0","0.0","0.0","0.0","0.0","0.0","0.672","0.172","0.748","0.982","1.133","0.0","0.229","2.046","1.031","0.309","8.3","0.498","0.832","0.0","0.52","0.507","0.0","0.685","0.506","0.192","0.241","0.678","0.0","0.0"
"cms1idtz3000hunr5y6qq2gkh","168917","киноа","quinoa, raw","green","2026-07-26 08:01:00.159","120.0","4.4","1.92","21.3","71.61","2.8","0.87","0.0","0.0","0.0","0.0","0.0","0.231","0.528","1.078","0.0","0.0","0.033","2.036","17.0","1.49","64.0","152.0","172.0","7.0","1.09","0.192","0.631","2.8","0.0","0.107","0.11","0.412","0.0","0.123","0.0","42.0","0.0","0.0","0.0","0.63","0.0","0.239","0.096","0.183","0.34","0.353","3.0","0.063","0.58","0.216","0.127","2.8","0.157","0.261","0.0","0.185","0.24","0.0","0.176","0.131","0.052","0.083","0.185","0.0","0.0"
"cms1iducn000iunr5aplt90sf","169702","пшено","Millet, raw","green","2026-07-26 08:01:00.647","378.0","11.02","4.22","72.85","8.67","8.5","0.0","0.0","0.0","0.0","0.0","0.0","0.723","0.773","2.134","0.0","0.0","0.0","4.148","8.0","3.01","114.0","285.0","195.0","5.0","1.68","0.75","1.632","2.7","0.0","0.421","0.29","4.72","0.848","0.384","0.0","85.0","0.0","0.0","0.0","0.05","0.9","0.212","0.221","0.986","0.382","0.726","0.0","0.212","2.396","0.287","0.236","2.7","0.465","1.4","0.154","0.58","0.877","0.0","0.644","0.353","0.119","0.34","0.578","0.0","0.0"
"cms1idw8e000junr5s8b4i3e5","173904","овсянка","oats, raw","green","2026-07-26 08:01:03.086","379.0","13.15","6.52","67.7","10.84","10.1","0.99","0.99","0.0","0.0","0.0","0.0","1.11","1.98","2.3","0.0","0.0","0.0","4.5","52.0","4.25","138.0","410.0","362.0","6.0","3.64","0.391","3.63","28.9","0.0","0.46","0.155","1.125","1.12","0.1","0.0","32.0","0.0","0.0","0.0","0.42","2.0","0.637","0.207","0.563","0.85","1.217","0.0","0.455","2.83","0.642","0.275","28.9","0.503","0.98","0.0","0.665","0.451","0.0","0.705","0.382","0.182","0.395","0.688","0.0","0.0"
"cms1ie47l000kunr5nioi5kwo","2512381","рис","rice, white, long-grain, raw","green","2026-07-26 08:01:13.426","358.705","7.03885","1.033","80.31315","11.19","0.1488","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.46","0.1405","26.53","108.2","82.26","0.4625","1.354","0.2138","0.9811","6.6","0.0","0.065","0.08","1.434","0.0","0.05788","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ie5xc000lunr5ivmmggt9","169716","сорго","sorghum, raw","green","2026-07-26 08:01:15.648","329.0","10.62","3.46","72.09","12.4","6.7","2.53","0.0","0.0","0.0","0.0","0.0","0.61","1.131","1.558","0.005","0.0","0.0","3.051","13.0","3.36","165.0","289.0","363.0","2.0","1.67","0.284","1.605","12.2","0.0","0.332","0.096","3.688","0.367","0.443","0.0","20.0","0.0","0.0","0.0","0.5","0.0","0.229","0.169","1.033","0.355","0.743","0.0","0.127","2.439","0.346","0.246","12.2","0.433","1.491","0.052","0.546","0.852","0.0","0.462","0.346","0.124","0.321","0.561","0.0","0.0"
"cms1ie79c000munr5mbr6gr4a","2710825","рис черный","Rice, black, raw","green","2026-07-26 08:01:17.376","369.97","7.56875","3.438","77.18825","10.46","4.179","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.4","1.116","113.4","306.7","255.6","0.0","1.716","0.2095","3.906","0.0","0.0","0.3188","0.0","8.278","0.0","0.2024","4.875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ie91z000nunr5sp53zfuv","2512380","рис бурый","rice, brown, long-grain, raw","green","2026-07-26 08:01:19.703","365.518","7.25305","3.306","76.68795","11.47","3.021","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.058","1.242","115.0","302.8","250.1","0.0","1.854","0.2659","2.696","14.8","0.0","0.3263","0.1025","6.271","0.0","0.1606","4.988","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1iebcj000ounr53pl6hmtt","168385","амарант","amaranth, raw","green","2026-07-26 08:01:22.675","23.0","2.46","0.33","4.02","91.69","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.091","0.076","0.147","0.0","0.0","0.0","0.292","215.0","2.32","55.0","50.0","611.0","20.0","0.9","0.162","0.885","0.9","43.3","0.027","0.158","0.658","0.064","0.192","0.0","85.0","0.0","146.0","0.0","0.0","1140.0","0.127","0.036","0.139","0.121","0.229","0.0","0.029","0.292","0.132","0.052","0.9","0.119","0.195","0.012","0.133","0.121","0.0","0.111","0.099","0.031","0.08","0.137","0.0","0.0"
"cms1ielaf000punr5frt169vh","170284","перловка","Barley, pearled, raw","green","2026-07-26 08:01:35.559","352.0","9.91","1.16","77.72","10.09","15.6","0.8","0.0","0.0","0.0","0.0","0.0","0.244","0.149","0.56","0.0","0.0","0.0","1.065","29.0","2.5","79.0","221.0","280.0","9.0","2.13","0.42","1.322","37.7","0.0","0.191","0.114","4.604","0.282","0.26","0.0","23.0","0.0","1.0","0.0","0.02","2.2","0.369","0.19","0.386","0.496","0.619","13.0","0.219","2.588","0.359","0.223","37.7","0.362","0.673","0.0","0.556","1.178","0.0","0.418","0.337","0.165","0.284","0.486","0.0","0.0"
"cms1ienor000qunr5hoi4qyyk","2512374","гречневая мука","buckwheat flour","green","2026-07-26 08:01:38.667","357.968","8.88492","2.484","75.01808","12.04","10.35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.55","3.84","167.4","281.9","378.1","0.0","1.755","0.5299","1.544","15.7","0.0","0.2413","0.16","3.839","0.0","0.1699","15.09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ieouc000runr5zkbdspb7","169746","полба","Spelt, raw","green","2026-07-26 08:01:40.164","127.0","5.5","0.85","26.44","66.56","3.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.0","1.67","49.0","150.0","143.0","5.0","1.25","0.215","1.091","4.0","0.0","0.103","0.03","2.57","0.0","0.08","0.0","13.0","0.0","0.0","0.0","0.26","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ierab000sunr5u18ml67o","170688","булгур","bulgur, dry","green","2026-07-26 08:01:43.332","342.0","12.29","1.33","75.87","9.0","12.5","0.41","0.0","0.0","0.0","0.0","0.0","0.232","0.173","0.541","0.0","0.0","0.0","1.0590000000000002","35.0","2.46","164.0","300.0","410.0","17.0","1.93","0.335","3.048","2.3","0.0","0.232","0.115","5.114","1.045","0.342","0.0","27.0","0.0","0.0","0.0","0.06","1.9","0.339","0.19","0.436","0.575","0.63","5.0","0.285","3.878","0.495","0.285","2.3","0.455","0.83","0.0","0.58","1.275","0.0","0.58","0.354","0.19","0.358","0.554","0.0","0.0"
"cms1if2yy000tunr51t6aszsw","168898","мука бурого риса","Rice flour, brown","green","2026-07-26 08:01:58.474","363.0","7.23","2.78","76.48","11.97","4.6","0.66","0.0","0.0","0.0","0.0","0.0","0.557","1.008","0.996","0.0","0.0","0.0","1.95","11.0","1.98","112.0","337.0","289.0","8.0","2.45","0.23","4.013","0.0","0.0","0.443","0.08","6.34","1.591","0.736","0.0","16.0","0.0","0.0","0.0","0.6","0.0","0.276","0.163","0.422","0.548","0.677","0.0","0.088","1.473","0.356","0.184","0.0","0.306","0.598","0.05","0.373","0.339","0.0","0.374","0.265","0.092","0.271","0.424","0.0","0.0"
"cms1if3ok000uunr57mcdlmxj","172023","пшённая мука","Millet flour","green","2026-07-26 08:01:59.396","382.0","10.75","4.25","75.12","8.67","3.5","1.66","0.3","1.26","0.0","0.0","0.11","0.536","0.924","2.618","0.002","0.0","0.064","5.167999999999999","14.0","3.94","119.0","285.0","224.0","4.0","2.63","0.535","1.002","32.7","0.0","0.413","0.073","6.02","1.267","0.372","0.0","42.0","0.0","0.0","0.0","0.11","0.8","0.144","0.319","1.282","0.37","0.71","0.0","0.178","2.599","0.271","0.257","32.7","0.473","1.537","0.007","0.675","0.911","0.0","0.782","0.354","0.17","0.326","0.584","0.0","0.0"
"cms1if48r000vunr5z4i2lbdf","2644283","чечевичная мука","lentil flour","green","2026-07-26 08:02:00.124","360.285","23.56875","1.925","62.17125","9.451","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","61.85","7.158","106.7","373.6","948.9","0.0","3.863","0.8376","1.569","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1if534000wunr566ivglaa","174288","нутовая мука","chickpea flour","green","2026-07-26 08:02:01.215","387.0","22.39","6.69","57.82","10.28","10.8","10.85","0.0","0.0","0.0","0.0","0.0","0.693","1.504","2.983","0.0","0.0","0.0","5.854","45.0","4.86","166.0","318.0","846.0","64.0","2.81","0.912","1.6","8.3","0.0","0.486","0.106","1.762","0.606","0.492","0.0","437.0","0.0","2.0","0.0","0.83","9.1","0.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","0.0","0.0","8.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1if65h000xunr5e30udqfp","2261421","овсяная мука","oat flour","green","2026-07-26 08:02:02.598","389.125","13.16875","6.309","69.91725","8.859","10.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42.81","3.997","125.3","371.8","373.1","3.619","2.754","0.4434","3.257","38.2","0.0","0.39","0.1613","1.945","0.0","0.1476","20.15","34.69","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","38.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1iffij000yunr5p668sg2h","2515374","кешью","Cashews, raw","green","2026-07-26 08:02:14.732","564.664","17.4423","38.86","36.2887","4.811","4.104","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","41.95","5.988","250.6","532.2","638.3","4.759","5.071","2.218","1.949","20.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ifhfh000zunr5zdj75phn","2346394","грецкие орехи","Nuts, walnuts, English, raw","green","2026-07-26 08:02:17.213","729.556","14.5644","69.74","10.9096","3.145","5.21","0.0","0.0","0.0","0.0","0.0","0.0","6.054","8.93","47.17","0.0","0.0","9.08","38.09","88.26","2.235","142.4","365.1","423.5","0.0","2.76","1.206","2.995","0.0","0.0","0.23","0.0","1.218","0.0","0.6603","17.28","0.0","0.0","0.0","0.0","0.0","1.7","0.38","0.19","0.59","2.02","1.293","0.0","0.0","2.987","0.69","0.3433","0.0","0.52","0.9967","0.0","0.6067","0.78","0.0","0.78","0.4433","0.1267","0.43","0.5967","0.0","0.0"
"cms1ifkni0010unr50t2717k0","168586","кокосовая стружка","Coconut, shredded, dried","green","2026-07-26 08:02:21.39","501.0","2.88","35.49","47.67","12.55","4.5","43.17","0.0","0.0","0.0","0.0","0.0","31.468","1.51","0.388","0.0","0.0","0.0","0.776","15.0","1.92","50.0","107.0","337.0","262.0","1.82","0.313","2.475","16.7","0.7","0.031","0.02","0.474","0.722","0.271","0.0","8.0","0.0","0.0","0.0","0.39","0.3","0.127","0.054","0.147","0.473","0.282","0.0","0.057","0.659","0.137","0.066","16.7","0.113","0.214","0.0","0.146","0.119","0.0","0.149","0.105","0.034","0.089","0.175","0.0","0.0"
"cms1ifllp0011unr5wa2jdlxe","2262075","льняная мука","flaxseed flour","green","2026-07-26 08:02:22.621","545.084","18.0359","37.28","34.3551","6.804","23.13","0.0","0.0","0.0","0.0","0.0","0.0","3.281","5.944","24.73","0.0","0.0","19.42","0.0","229.9","5.778","372.1","556.4","793.4","36.74","4.738","1.344","2.405","135.9","0.0","0.5368","0.0","3.756","0.0","0.3926","33.8","41.45","0.0","0.0","0.0","0.0","3.675","0.9325","0.4025","1.085","2.211","2.311","0.0","0.0","4.846","1.386","0.5138","135.9","0.9375","1.38","1.186","1.116","0.8725","0.0","1.138","0.9313","0.3013","0.5725","1.138","0.0","0.0"
"cms1igwd70012unr579pqeqnx","2346393","миндаль","Nuts, almonds, raw","green","2026-07-26 08:03:23.227","625.75","21.45038","51.09","20.03462","4.261","10.78","0.0","0.0","0.0","0.0","0.0","0.0","3.785","31.314","11.18","0.0","0.0","0.0","0.0","253.6","3.741","257.6","502.9","732.8","0.0","2.865","0.9104","2.149","0.0","0.0","0.1605","0.0","3.77","0.0","0.1008","57.01","0.0","0.0","0.0","0.0","0.0","0.0","0.618","0.154","0.98","2.464","2.402","0.0","0.0","4.248","1.434","0.548","0.0","0.774","1.488","0.0","1.198","1.314","0.0","0.99","0.608","0.208","0.63","0.916","0.0","0.0"
"cms1ih8880013unr5lzvskrmo","170178","макадамия","nuts, macadamia, raw","green","2026-07-26 08:03:38.6","718.0","7.91","75.77","13.82","1.36","8.6","4.57","4.43","0.07","0.07","0.0","0.0","12.061","58.877","1.502","0.0","0.0","0.0","2.798","85.0","3.69","130.0","188.0","368.0","5.0","1.3","0.756","4.131","3.6","1.2","1.195","0.162","2.473","0.758","0.275","0.0","11.0","0.0","0.0","0.0","0.54","0.0","0.018","0.023","0.388","1.402","1.099","0.0","0.006","2.267","0.454","0.195","3.6","0.314","0.602","0.0","0.665","0.468","0.0","0.419","0.37","0.067","0.511","0.363","0.0","0.0"
"cms1ih9n10014unr540ues1lv","170184","фисташки","Nuts, pistachio nuts, raw","green","2026-07-26 08:03:40.428","560.0","20.16","45.32","27.17","4.37","10.6","7.66","6.87","0.32","0.24","0.0","0.17","5.907","23.257","14.38","0.0","0.0","0.0","28.470999999999997","105.0","3.92","121.0","490.0","1025.0","1.0","2.2","1.3","1.2","7.0","5.6","0.87","0.16","1.3","0.52","1.7","0.0","51.0","0.0","26.0","0.0","2.86","0.0","1.138","0.36","0.973","2.134","1.884","305.0","0.292","4.3","1.009","0.512","7.0","0.917","1.604","0.0","1.092","0.938","0.0","1.283","0.684","0.251","0.509","1.249","0.0","0.0"
"cms1ihvds0015unr53wq6xv6a","2262075","семена льна","flaxseed, raw","green","2026-07-26 08:04:08.609","545.084","18.0359","37.28","34.3551","6.804","23.13","0.0","0.0","0.0","0.0","0.0","0.0","3.281","5.944","24.73","0.0","0.0","19.42","0.0","229.9","5.778","372.1","556.4","793.4","36.74","4.738","1.344","2.405","135.9","0.0","0.5368","0.0","3.756","0.0","0.3926","33.8","41.45","0.0","0.0","0.0","0.0","3.675","0.9325","0.4025","1.085","2.211","2.311","0.0","0.0","4.846","1.386","0.5138","135.9","0.9375","1.38","1.186","1.116","0.8725","0.0","1.138","0.9313","0.3013","0.5725","1.138","0.0","0.0"
"cms1ii5ct0016unr5yunvq87y","2515375","фундук","Nuts, hazelnuts or filberts, raw","green","2026-07-26 08:04:21.533","641.39","13.4938","53.49","26.5012","4.309","8.41","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","134.7","3.465","155.8","321.1","635.9","0.0","2.334","1.413","6.059","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1iih940017unr5fej22d3p","170148","конопляные семена","Hemp seeds, raw","green","2026-07-26 08:04:36.952","553.0","31.56","48.75","8.67","4.96","4.0","1.5","0.85","0.2","0.31","0.07","0.07","4.6","5.4","38.1","0.0","0.0","8.684","64.942","70.0","7.95","700.0","1650.0","1200.0","5.0","9.9","1.6","7.6","0.0","0.5","1.275","0.285","9.2","0.0","0.6","0.0","110.0","0.0","1.0","0.0","0.8","0.0","1.276","0.933","1.528","4.55","3.662","7.0","0.672","6.269","1.611","0.969","0.0","1.286","2.163","1.244","1.447","1.597","0.0","1.713","1.269","0.369","1.263","1.777","0.0","0.0"
"cms1iii6f0018unr5lifu4242","2515381","семена подсолнечника","sunflower seeds, raw","green","2026-07-26 08:04:38.151","609.456","18.8733","48.44","24.5007","4.873","7.215","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","115.6","4.37","301.9","732.0","656.8","0.0","5.578","1.875","2.63","17.78","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17.78","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1iis510019unr59458ecab","2515380","тыквенные семечки","pumpkin seeds, raw","green","2026-07-26 08:04:51.061","554.602","29.9079","40.03","18.6751","6.621","5.079","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","37.38","8.363","499.7","1150.0","691.2","0.0","6.341","1.225","4.121","20.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"cms1ij263001aunr5qnzxapax","170150","кунжут чёрный","Sesame seeds, whole, dried","green","2026-07-26 08:05:04.059","573.0","17.73","49.67","23.45","4.69","11.8","0.3","0.0","0.0","0.0","0.0","0.0","6.957","18.759","21.773","0.0","0.0","0.0","43.126000000000005","975.0","14.55","351.0","629.0","468.0","11.0","7.75","4.082","2.46","34.4","0.0","0.791","0.247","4.515","0.05","0.79","0.0","97.0","0.0","0.0","0.0","0.25","0.0","0.569","0.586","0.927","2.63","1.646","5.0","0.358","3.955","1.215","0.522","34.4","0.763","1.358","0.0","0.94","0.81","0.0","0.967","0.736","0.388","0.743","0.99","0.0","0.0"
"cms1ikyaa001bunr5asy7ym49","169593","какао-порошок","cocoa, dry powder, unsweetened","green","2026-07-26 08:06:32.338","228.0","19.6","13.7","57.9","3.0","37.0","1.75","0.0","0.0","0.0","0.0","0.0","8.07","4.57","0.44","0.0","0.0","0.0","0.88","128.0","13.86","499.0","734.0","1524.0","21.0","6.81","3.788","3.837","14.3","0.0","0.078","0.241","2.185","0.254","0.118","0.0","32.0","0.0","0.0","0.0","0.1","2.5","0.983","0.202","0.904","1.111","1.953","0.0","0.239","2.948","0.879","0.339","14.3","0.76","1.189","0.0","0.941","0.838","0.0","0.846","0.776","0.293","0.735","1.177","0.0","0.0"
"cms1il0fj001cunr5g8mfvvov","172231","куркума","Spices, turmeric","green","2026-07-26 08:06:35.119","312.0","9.68","3.25","67.14","12.85","22.7","3.21","2.38","0.38","0.45","0.0","0.0","1.838","0.449","0.756","0.056","0.0","0.003","1.428","168.0","55.0","208.0","299.0","2080.0","27.0","4.5","1.3","19.8","6.2","0.7","0.058","0.15","1.35","0.542","0.107","0.0","20.0","0.0","0.0","0.0","4.43","13.4","0.38","0.14","0.33","0.54","1.86","0.0","0.15","1.14","0.47","0.15","6.2","0.47","0.81","0.0","0.53","0.48","0.0","0.28","0.33","0.17","0.32","0.66","0.0","0.0"
"cms1ilcbn001dunr5uwr69b6t","170931","чёрный перец","Spices, pepper, black","green","2026-07-26 08:06:50.531","251.0","10.39","3.26","63.95","12.46","25.3","0.64","0.02","0.24","0.23","0.0","0.0","1.392","0.739","0.998","0.0","0.0","0.152","1.54","443.0","9.71","171.0","158.0","1329.0","20.0","1.19","1.33","12.753","4.9","0.0","0.108","0.18","1.143","1.399","0.291","0.0","17.0","0.0","27.0","0.0","1.04","163.7","0.244","0.096","0.616","0.308","1.413","310.0","0.138","1.413","0.441","0.159","4.9","0.366","1.014","0.0","0.446","1.413","0.0","0.409","0.244","0.058","0.483","0.547","0.0","0.0"
"cms1ilcd0001eunr59nhlu7ou","169231","имбирь","ginger root, raw","green","2026-07-26 08:06:50.581","80.0","1.82","0.75","17.77","78.89","2.0","1.7","0.0","0.0","0.0","0.0","0.0","0.203","0.154","0.154","0.0","0.0","0.0","0.274","16.0","0.6","43.0","34.0","415.0","13.0","0.34","0.226","0.229","0.7","5.0","0.025","0.034","0.75","0.203","0.16","0.0","11.0","0.0","0.0","0.0","0.26","0.1","0.057","0.013","0.031","0.043","0.208","0.0","0.008","0.162","0.043","0.03","0.7","0.051","0.074","0.0","0.045","0.041","0.0","0.045","0.036","0.012","0.02","0.073","0.0","0.0"
"cms1ilgyb001funr5vk7x0fu6","171320","корица","spices, cinnamon, ground","green","2026-07-26 08:06:56.53","247.0","3.99","1.24","80.59","10.58","53.1","2.17","0.02","1.04","1.11","0.0","0.0","0.345","0.246","0.068","0.0","0.0","0.011","0.09899999999999999","1002.0","8.32","60.0","64.0","431.0","10.0","1.83","0.339","17.466","3.1","3.8","0.022","0.041","1.332","0.358","0.158","0.0","6.0","0.0","15.0","0.0","2.32","31.2","0.243","0.078","0.166","0.166","0.438","112.0","0.058","0.37","0.195","0.117","3.1","0.146","0.253","0.0","0.146","0.419","0.0","0.195","0.136","0.049","0.136","0.224","0.0","0.0"
"cms1illwb001gunr5uwyqow62","171329","паприка","Spices, paprika","green","2026-07-26 08:07:02.94","282.0","14.14","12.89","53.99","11.24","34.9","10.34","0.81","2.63","6.71","0.0","0.0","2.14","1.695","7.766","0.0","0.0","0.453","15.081","229.0","21.14","178.0","314.0","2280.0","68.0","4.33","0.713","1.59","6.3","0.9","0.33","1.23","10.06","2.51","2.141","0.0","49.0","0.0","2463.0","0.0","29.1","80.3","0.69","0.2","0.64","0.89","2.85","26162.0","0.23","2.26","0.78","0.25","6.3","0.57","0.92","0.0","0.61","2.31","0.0","0.61","0.49","0.07","0.38","0.75","0.0","0.0"
"cms1in1pf001hunr58z9n6dbj","170923","тмин","spices, cumin seed","green","2026-07-26 08:08:10.082","375.0","17.81","22.27","44.24","8.06","10.5","2.25","0.0","0.0","0.0","0.0","0.0","1.535","14.04","3.279","0.0","0.0","0.0","6.382000000000001","931.0","66.36","366.0","499.0","1788.0","168.0","4.8","0.867","3.333","5.2","7.7","0.628","0.327","4.579","0.0","0.435","0.0","10.0","0.0","64.0","0.0","3.33","5.4","0.0","0.0","0.0","0.0","0.0","762.0","0.0","0.0","0.0","0.0","5.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
